latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.15262,-95.13694,331.62,0.39,0.36,2025-05-04,1928,N,nominal,2.0NRT,298.5,3.3,D
31.34295,-83.16943,330.98,0.5,0.66,2025-05-04,1928,N,nominal,2.0NRT,293,3.13,D
27.52612,-108.13737,341.83,0.53,0.67,2025-05-04,1928,N,nominal,2.0NRT,305.91,6.35,D
30.94698,-89.68753,327.73,0.41,0.45,2025-05-04,1928,N,nominal,2.0NRT,300.13,2.34,D
29.75606,-98.32975,333.02,0.43,0.38,2025-05-04,1928,N,nominal,2.0NRT,301.46,2.26,D
27.78765,-107.6496,348.65,0.49,0.65,2025-05-04,1928,N,nominal,2.0NRT,299.79,6.06,D
31.15164,-87.98895,340.68,0.52,0.5,2025-05-04,1928,N,nominal,2.0NRT,305.52,11.71,D
27.89741,-107.33835,341.56,0.47,0.64,2025-05-04,1928,N,nominal,2.0NRT,305.92,9.13,D
27.90328,-107.3397,367,0.47,0.64,2025-05-04,1928,N,high,2.0NRT,308.04,9.13,D
27.90209,-107.34447,343.6,0.47,0.64,2025-05-04,1928,N,nominal,2.0NRT,303.7,9.13,D
28.02474,-107.26632,332.72,0.46,0.64,2025-05-04,1928,N,low,2.0NRT,303.58,4.74,D
28.03303,-107.38241,338.98,0.47,0.64,2025-05-04,1928,N,nominal,2.0NRT,304.29,9.58,D
28.03182,-107.38729,338.47,0.47,0.64,2025-05-04,1928,N,nominal,2.0NRT,302.15,5.2,D
28.04848,-107.34493,338.53,0.47,0.64,2025-05-04,1928,N,nominal,2.0NRT,306.02,5.26,D
